time,r_humerus_u,r_humerus_v,r_humerus_depth,r_ulna_radius_hand_u,r_ulna_radius_hand_v,r_ulna_radius_hand_depth,load_2kg_u,load_2kg_v,load_2kg_depth,center_of_mass_u,center_of_mass_v,center_of_mass_depth
29.28,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.29,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.3,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.31,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.32,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.33,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.34,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.35,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.36,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.37,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.38,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.39,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.4,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.41,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.42,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.43,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.44,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.45,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.46,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.47,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.48,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.49,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.5,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.51,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.52,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8786483103879,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.53,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8786483103879,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.54,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8786483103879,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.55,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8786483103879,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.56,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.57,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.58,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785481852316,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.59,516.1529411764706,4683.557647058824,0.17,552.9105136334813,2803.5332910589723,0.1577,722.8785481852316,1349.2365456821026,0.2397,620.1634725959899,2706.007341026959,0.19232459
29.6,516.1529411764706,4683.557647058824,0.17,552.9105136334813,2803.5332910589723,0.1577,722.8784981226534,1349.2365456821026,0.2397,620.1634725959899,2706.007341026959,0.19232459
29.61,516.1529411764706,4683.557647058824,0.17,552.9104375396322,2803.5332910589723,0.1577,722.8784480600751,1349.2365456821026,0.2397,620.1634102014724,2706.007341026959,0.19232459
29.62,516.1529411764706,4683.557647058824,0.17,552.9104375396322,2803.5332910589723,0.1577,722.8783979974969,1349.2365456821026,0.2397,620.1634102014724,2706.007341026959,0.19232459
29.63,516.1529411764706,4683.557647058824,0.17,552.9104375396322,2803.5332910589723,0.1577,722.8783979974969,1349.2365456821026,0.2397,620.1634102014724,2706.007341026959,0.19232459
29.64,516.1529411764706,4683.557647058824,0.17,552.9104375396322,2803.5332910589723,0.1577,722.8783979974969,1349.2365456821026,0.2397,620.1634102014724,2706.007341026959,0.19232459
29.65,516.1529411764706,4683.557647058824,0.17,552.9104375396322,2803.5332910589723,0.1577,722.8784480600751,1349.2365456821026,0.2397,620.1634102014724,2706.007341026959,0.19232459
29.66,516.1529411764706,4683.557647058824,0.17,552.9105136334813,2803.5332910589723,0.1577,722.8785481852316,1349.2365456821026,0.2397,620.1634725959899,2706.007341026959,0.19232459
29.67,516.1529411764706,4683.557647058824,0.17,552.9106658211795,2803.5332910589723,0.1577,722.8786983729663,1349.2365456821026,0.2397,620.163597385025,2706.007341026959,0.19232459
29.68,516.1529411764706,4683.557647058824,0.17,552.9108180088776,2803.5332910589723,0.1577,722.8788986232792,1349.2365456821026,0.2397,620.16372217406,2706.007341026959,0.19232459
29.69,516.1529411764706,4683.557647058824,0.17,552.9110462904249,2803.5332910589723,0.1577,722.8791023312099,1349.2366370144614,0.23969999,620.1638459317056,2706.0074630086287,0.19232458
29.7,516.1529411764706,4683.557647058824,0.17,552.9112745719721,2803.5332910589723,0.1577,722.8793526441115,1349.2366370144614,0.23969999,620.1640331152679,2706.007525403149,0.19232458
29.71,516.1529411764706,4683.557647058824,0.17,552.9114973311032,2803.5334460071936,0.15769999,722.879602957013,1349.2366870770416,0.23969999,620.1641579043095,2706.007525403149,0.19232458
29.72,516.1529411764706,4683.557647058824,0.17,552.911649518811,2803.5334460071936,0.15769999,722.879753144754,1349.2366870770416,0.23969999,620.164282693351,2706.007525403149,0.19232458
29.73,516.1529411764706,4683.557647058824,0.17,552.911649518811,2803.5334460071936,0.15769999,722.8798032073342,1349.2366870770416,0.23969999,620.1643450878718,2706.007525403149,0.19232458
29.74,516.1529411764706,4683.557647058824,0.17,552.9114973311032,2803.5334460071936,0.15769999,722.8796530195933,1349.2366870770416,0.23969999,620.1642202988303,2706.007525403149,0.19232458
29.75,516.1529411764706,4683.557647058824,0.17,552.911198478123,2803.5332910589723,0.1577,722.8792525189509,1349.2366370144614,0.23969999,620.1639707207472,2706.007525403149,0.19232458
29.76,516.1529411764706,4683.557647058824,0.17,552.9105897273304,2803.5332910589723,0.1577,722.8785982478098,1349.2365456821026,0.2397,620.1635349905074,2706.007341026959,0.19232459
29.77,516.1529411764706,4683.557647058824,0.17,552.9096821236726,2803.533136110771,0.15770001,722.8775935386903,1349.2364042871754,0.23970001,620.1628486508148,2706.007341026959,0.19232459
29.78,516.1529411764706,4683.557647058824,0.17,552.9086168098531,2803.533136110771,0.15770001,722.8763385167845,1349.2363129548341,0.23970002,620.1620385535704,2706.0071566507872,0.1923246
29.79,516.1529411764706,4683.557647058824,0.17,552.9073287371809,2803.5329811625893,0.15770002,722.874929849824,1349.2360802276044,0.23970004,620.1610412728771,2706.006972274635,0.19232461
29.8,516.1529411764706,4683.557647058824,0.17,552.906040664672,2803.5328262144276,0.15770003,722.8734745779152,1349.2359388327204,0.23970005,620.1601063867954,2706.006787898502,0.19232462
29.81,516.1529411764706,4683.557647058824,0.17,552.9049808738159,2803.5326712662845,0.15770004,722.8722661616245,1349.2357561681147,0.23970007,620.1592952581942,2706.006787898502,0.19232462
29.82,516.1529411764706,4683.557647058824,0.17,552.9044482170075,2803.5326712662845,0.15770004,722.8716654108612,1349.235706105551,0.23970007,620.1589219227927,2706.006603522388,0.19232463
29.83,516.1529411764706,4683.557647058824,0.17,552.9046764984968,2803.5326712662845,0.15770004,722.8719657862428,1349.2357561681147,0.23970007,620.1591080746708,2706.006725503994,0.19232462
29.84,516.1529411764706,4683.557647058824,0.17,552.9061167585066,2803.5328262144276,0.15770003,722.873524640483,1349.2359388327204,0.23970005,620.1601687813032,2706.006787898502,0.19232462
29.85,516.1529411764706,4683.557647058824,0.17,552.9089972790744,2803.533136110771,0.15770001,722.8767890799509,1349.2363129548341,0.23970002,620.1622881316275,2706.0071566507872,0.1923246
29.86,516.1529411764706,4683.557647058824,0.17,552.9134702490134,2803.5336009554344,0.15769998,722.8818126260092,1349.2369198043702,0.23969997,620.1656543415123,2706.007709779359,0.19232457
29.87,516.1529411764706,4683.557647058824,0.17,552.9195356700833,2803.5342207485937,0.15769994,722.8886954062142,1349.2377593816268,0.2396999,620.1702674120664,2706.0084472843896,0.19232453
29.88,516.1529411764706,4683.557647058824,0.17,552.9269652629434,2803.534995490485,0.15769989,722.8969868603567,1349.2387315617812,0.23969981,620.1758164027889,2706.0092471842772,0.19232449
29.89,516.1529411764706,4683.557647058824,0.17,552.9350797058513,2803.5357702328674,0.15769984,722.9060827816604,1349.2398952005406,0.23969971,620.1818635218696,2706.010169066396,0.19232444
29.9,516.1529411764706,4683.557647058824,0.17,552.9428136841527,2803.5365449757414,0.15769979,722.914824812822,1349.2409174449253,0.23969962,620.1877234603473,2706.011090948995,0.19232439
29.91,516.1529411764706,4683.557647058824,0.17,552.9488791199733,2803.537164770394,0.15769975,722.9216575500454,1349.2417570245752,0.23969955,620.1922741452136,2706.011828455419,0.19232435
29.92,516.1529411764706,4683.557647058824,0.17,552.9516074631199,2803.5374746678385,0.15769973,722.924721751633,1349.2420810855192,0.23969952,620.1942687126481,2706.0121972087463,0.19232433
29.93,516.1529411764706,4683.557647058824,0.17,552.9491834958521,2803.537164770394,0.15769975,722.9220079887509,1349.2417570245752,0.23969955,620.1925237235951,2706.011828455419,0.19232435
29.94,516.1529411764706,4683.557647058824,0.17,552.9401614371,2803.536235078533,0.15769981,722.9118607390541,1349.240543321611,0.23969965,620.1857278639632,2706.0108441778575,0.1923244
29.95,516.1529411764706,4683.557647058824,0.17,552.9236336961997,2803.5345306452914,0.15769992,722.8932183311754,1349.2383161691591,0.23969985,620.1733226825847,2706.0088784315635,0.19232451
29.96,516.1529411764706,4683.557647058824,0.17,552.8996708752254,2803.5322064219754,0.15770007,722.8662879740616,1349.235057986827,0.23970013,620.1553061370289,2706.0060503941613,0.19232466
29.97,516.1529411764706,4683.557647058824,0.17,552.8702514504415,2803.5292624121225,0.15770026,722.8332293215778,1349.2311016328003,0.23970047,620.1332370795161,2706.0026692339898,0.19232484
29.98,516.1529411764706,4683.557647058824,0.17,552.8396201253947,2803.526163462047,0.15770046,722.7988121693196,1349.2269626267043,0.23970083,620.110295576192,2705.999103704806,0.19232503
29.99,516.1529411764706,4683.557647058824,0.17,552.8149020593578,2803.5236843076455,0.15770062,722.7710275196044,1349.2236131395632,0.23970112,620.0917175795702,2705.9963380770005,0.19232518
30.0,516.1529411764706,4683.557647058824,0.17,552.8065649431569,2803.522754626042,0.15770068,722.761581271885,1349.2224495144415,0.23970122,620.0854209299529,2705.995353807714,0.19232523
30.01,516.1529411764706,4683.557647058824,0.17,552.8285546771115,2803.5249238842175,0.15770054,722.7863517943357,1349.2254248793997,0.23970096,620.1019419722127,2705.9978130779605,0.1923251
30.02,516.1529411764706,4683.557647058824,0.17,552.8985349912315,2803.532051473912,0.15770008,722.8650830158047,1349.2349165920386,0.23970014,620.1544950085964,2706.0059879996666,0.19232466
30.03,516.1529411764706,4683.557647058824,0.17,553.0373609448927,2803.5461518281927,0.15769917,723.0211418502352,1349.2537588156056,0.23969851,620.2586679339738,2706.0220939894075,0.1923238
30.04,516.1529411764706,4683.557647058824,0.17,553.2684657464163,2803.5696255733915,0.15769766,723.2810552675076,1349.2850776156663,0.23969581,620.4321047000409,2706.0488345687504,0.19232237
30.05,516.1529411764706,4683.557647058824,0.17,553.6174820086676,2803.605031421973,0.15769538,723.6735787118554,1349.3324975931582,0.23969172,620.6941350573609,2706.0893475521893,0.19232021
30.06,516.1529411764706,4683.557647058824,0.17,554.111265899332,2803.655309179607,0.15769216,724.2289240757686,1349.3998033176167,0.23968593,621.0647152373047,2706.146768501925,0.19231715
30.07,516.1529411764706,4683.557647058824,0.17,554.7772044015323,2803.72348122534,0.15768781,724.9778194188106,1349.4908721747317,0.23967812,621.5645555355535,2706.224483396912,0.19231302
30.08,516.1529411764706,4683.557647058824,0.17,555.6424036809237,2803.8124896310405,0.15768216,725.9508558464923,1349.6097426114243,0.23966798,622.2139368870661,2706.3259417917075,0.19230765
30.09,516.1529411764706,4683.557647058824,0.17,556.7333671497236,2803.925740424831,0.15767502,727.1776524922182,1349.7605384536232,0.23965518,623.0326526309889,2706.4542259788814,0.19230089
30.1,516.1529411764706,4683.557647058824,0.17,558.0753522075904,2804.066095312091,0.15766625,728.6866906668906,1349.947372183284,0.23963943,624.039694515482,2706.6130982914783,0.19229256
30.11,516.1529411764706,4683.557647058824,0.17,559.6921696309539,2804.237346125093,0.15765566,730.5047332356121,1350.1745109891294,0.23962044,625.252948903153,2706.8060823628734,0.19228251
30.12,516.1529411764706,4683.557647058824,0.17,561.606321925118,2804.442586520744,0.15764312,732.6568695600275,1350.4462538181147,0.23959795,626.6891363849558,2707.036276265193,0.19227062
30.13,516.1529411764706,4683.557647058824,0.17,563.8383619610896,2804.685449946263,0.15762849,735.1662320716512,1350.7670563760244,0.2395717,628.3636225185136,2707.307397389553,0.19225674
